id,url,date_posted,photos,locality,street,property_type,rooms,area_m2,owner_direct,price_total_zl,price_per_m2_zl,price_total_zl_cleaned,price_per_m2_zl_cleaned
3542648,https://adresowo.pl/o/mieszkanie-lodz-dabrowa-ul-tatrzanska-2-pokojowe-q8i1m8,ponad miesiąc temu,8.0,Łódź Dąbrowa,ul. Tatrzańska,Mieszkanie,2,38,True,279 000,7 342zł / m²,279000.0,7342.0
3561116,https://adresowo.pl/o/mieszkanie-lodz-dabrowa-ul-wyzsza-2-pokojowe-q7t5l4,ponad miesiąc temu,14.0,Łódź Dąbrowa,ul. Wyższa,Mieszkanie,2,40,True,312 000,7 800zł / m²,312000.0,7800.0
3560882,https://adresowo.pl/o/mieszkanie-lodz-widzew-ul-mieczyslawy-cwiklinskiej-2-pokojowe-u9n6k7,ponad miesiąc temu,26.0,Łódź Widzew,ul. Mieczysławy Ćwiklińskiej,Mieszkanie,2,52,True,479 000,9 229zł / m²,479000.0,9229.0
3556680,https://adresowo.pl/o/mieszkanie-lodz-srodmiescie-ul-wroclawska-3-pokojowe-e9d3z2,ponad miesiąc temu,8.0,Łódź Śródmieście,ul. Wrocławska,Mieszkanie,3,53,True,530 000,10 000zł / m²,530000.0,10000.0
3556200,https://adresowo.pl/o/mieszkanie-lodz-widzew-3-pokojowe-48-m2-c2c9u8,ponad miesiąc temu,8.0,Łódź Widzew,,Mieszkanie,3,48,True,439 000,9 146zł / m²,439000.0,9146.0
3551538,https://adresowo.pl/o/mieszkanie-lodz-gorna-ul-stefana-rogozinskiego-2-pokojowe-r6j4a1,ponad miesiąc temu,9.0,Łódź Górna,ul. Stefana Rogozińskiego,Mieszkanie,2,52,True,626 040,12 000zł / m²,626040.0,12000.0
3551150,https://adresowo.pl/o/mieszkanie-lodz-dabrowa-ul-deotymy-2-pokojowe-y0d5x0,ponad miesiąc temu,20.0,Łódź Dąbrowa,ul. Deotymy,Mieszkanie,2,38,True,347 900,9 277zł / m²,347900.0,9277.0
3549996,https://adresowo.pl/o/mieszkanie-lodz-baluty-2-pokojowe-52-m2-q3f2g0,ponad miesiąc temu,17.0,Łódź Bałuty,,Mieszkanie,2,52,True,389 000,7 452zł / m²,389000.0,7452.0
3549718,https://adresowo.pl/o/mieszkanie-lodz-polesie-ul-walerego-wroblewskiego-1-pokoj-a9c2l8,ponad miesiąc temu,7.0,Łódź Polesie,ul. Walerego Wróblewskiego,Mieszkanie,1,12,True,143 000,11 779zł / m²,143000.0,11779.0
3549662,https://adresowo.pl/o/mieszkanie-lodz-polesie-2-pokojowe-43-m2-y6i8t0,ponad miesiąc temu,2.0,Łódź Polesie,,Mieszkanie,2,43,True,359 000,8 349zł / m²,359000.0,8349.0
3549490,https://adresowo.pl/o/mieszkanie-lodz-srodmiescie-ul-boya-zelenskiego-1-pokoj-f2d2t9,ponad miesiąc temu,8.0,Łódź Śródmieście,ul. Boya-Żeleńskiego,Mieszkanie,1,23,True,229 000,9 957zł / m²,229000.0,9957.0
3548758,https://adresowo.pl/o/mieszkanie-lodz-marysin-ul-mjr-henryka-sucharskiego-2-pokojowe-h7v8d4,ponad miesiąc temu,13.0,Łódź Marysin,ul. mjr. Henryka Sucharskiego,Mieszkanie,2,42,True,289 500,6 893zł / m²,289500.0,6893.0
3546844,https://adresowo.pl/o/mieszkanie-lodz-srodmiescie-ul-pomorska-2-pokojowe-m8a5d7,ponad miesiąc temu,8.0,Łódź Śródmieście,ul. Pomorska,Mieszkanie,2,49,True,499 000,10 217zł / m²,499000.0,10217.0
3546646,https://adresowo.pl/o/mieszkanie-lodz-gorna-ul-grabowa-1-pokoj-b3m8k4,ponad miesiąc temu,15.0,Łódź Górna,ul. Grabowa,Mieszkanie,1,24,True,239 900,9 832zł / m²,239900.0,9832.0
3546110,https://adresowo.pl/o/mieszkanie-lodz-widzew-ul-beli-bartoka-3-pokojowe-p2e1w5,ponad miesiąc temu,8.0,Łódź Widzew,ul. Beli Bartoka,Mieszkanie,3,63,True,470 000,7 460zł / m²,470000.0,7460.0
3546102,https://adresowo.pl/o/mieszkanie-lodz-teofilow-2-pokojowe-37-m2-g6i8k7,ponad miesiąc temu,13.0,Łódź Teofilów,,Mieszkanie,2,38,True,315 000,8 360zł / m²,315000.0,8360.0
3545092,https://adresowo.pl/o/mieszkanie-lodz-julianow-ul-gen-jozefa-bema-2-pokojowe-d4l6g3,ponad miesiąc temu,10.0,Łódź Julianów,ul. gen. Józefa Bema,Mieszkanie,2,59,True,509 000,8 598zł / m²,509000.0,8598.0
3544956,https://adresowo.pl/o/mieszkanie-lodz-baluty-ul-lisciasta-2-pokojowe-m3v6r2,ponad miesiąc temu,8.0,Łódź Bałuty,ul. Liściasta,Mieszkanie,2,58,True,615 000,10 696zł / m²,615000.0,10696.0
3544054,https://adresowo.pl/o/mieszkanie-lodz-srodmiescie-4-pokojowe-151-m2-d8s0q2,ponad miesiąc temu,8.0,Łódź Śródmieście,,Mieszkanie,4,151,True,299 000,1 980zł / m²,299000.0,1980.0
3543100,https://adresowo.pl/o/mieszkanie-lodz-dabrowa-ul-zbaraska-3-pokojowe-e3c8o6,ponad miesiąc temu,7.0,Łódź Dąbrowa,ul. Zbaraska,Mieszkanie,3,48,True,329 000,6 854zł / m²,329000.0,6854.0
3537836,https://adresowo.pl/o/mieszkanie-lodz-srodmiescie-ul-dowborczykow-2-pokojowe-m5l1q7,ponad miesiąc temu,12.0,Łódź Śródmieście,ul. Dowborczyków,Mieszkanie,2,82,True,600 000,7 317zł / m²,600000.0,7317.0
3537102,https://adresowo.pl/o/mieszkanie-lodz-polesie-ul-komandorska-2-pokojowe-a7y7a3,ponad miesiąc temu,15.0,Łódź Polesie,ul. Komandorska,Mieszkanie,2,43,True,430 000,9 956zł / m²,430000.0,9956.0
3529154,https://adresowo.pl/o/mieszkanie-lodz-baluty-ul-wincentego-pola-2-pokojowe-k2f9u7,ponad miesiąc temu,18.0,Łódź Bałuty,ul. Wincentego Pola,Mieszkanie,2,44,True,299 000,6 733zł / m²,299000.0,6733.0
3529044,https://adresowo.pl/o/mieszkanie-lodz-zubardz-ul-mokra-3-pokojowe-j4p4v7,ponad miesiąc temu,19.0,Łódź Żubardź,ul. Mokra,Mieszkanie,3,56,True,870 000,15 467zł / m²,870000.0,15467.0
3528658,https://adresowo.pl/o/mieszkanie-lodz-teofilow-al-pasjonistow-2-pokojowe-y7x0a4,ponad miesiąc temu,8.0,Łódź Teofilów,al. Pasjonistów,Mieszkanie,2,38,True,255 000,6 711zł / m²,255000.0,6711.0
3528456,https://adresowo.pl/o/mieszkanie-lodz-olechow-2-pokojowe-44-m2-n5a3h9,ponad miesiąc temu,8.0,Łódź Olechów,,Mieszkanie,2,44,True,470 000,10 586zł / m²,470000.0,10586.0
3528446,https://adresowo.pl/o/mieszkanie-lodz-stare-polesie-4-pokojowe-101-m2-h1j5f1,ponad miesiąc temu,8.0,Łódź Stare Polesie,,Mieszkanie,4,101,True,590 000,5 842zł / m²,590000.0,5842.0
3523670,https://adresowo.pl/o/mieszkanie-lodz-polesie-3-pokojowe-53-m2-a2j6c2,ponad miesiąc temu,7.0,Łódź Polesie,,Mieszkanie,3,53,True,390 000,7 358zł / m²,390000.0,7358.0
3521666,https://adresowo.pl/o/mieszkanie-lodz-baluty-ul-boleslawa-limanowskiego-3-pokojowe-p1q0z9,ponad miesiąc temu,8.0,Łódź Bałuty,ul. Bolesława Limanowskiego,Mieszkanie,3,50,True,390 000,7 868zł / m²,390000.0,7868.0
3520714,https://adresowo.pl/o/mieszkanie-lodz-srodmiescie-ul-jana-kilinskiego-2-pokojowe-c8s4w4,ponad miesiąc temu,8.0,Łódź Śródmieście,ul. Jana Kilińskiego,Mieszkanie,2,34,True,369 000,10 853zł / m²,369000.0,10853.0
3517318,https://adresowo.pl/o/mieszkanie-lodz-polesie-ul-srebrzynska-2-pokojowe-k4w4o9,ponad miesiąc temu,17.0,Łódź Polesie,ul. Srebrzyńska,Mieszkanie,2,39,True,399 000,10 171zł / m²,399000.0,10171.0
3515736,https://adresowo.pl/o/mieszkanie-lodz-chojny-ul-grazyny-2-pokojowe-s3d0b6,ponad miesiąc temu,14.0,Łódź Chojny,ul. Grażyny,Mieszkanie,2,52,True,550 000,10 577zł / m²,550000.0,10577.0
3511828,https://adresowo.pl/o/mieszkanie-lodz-2-pokojowe-51-m2-q0f1k8,ponad miesiąc temu,8.0,Łódź,,Mieszkanie,2,51,True,368 000,7 216zł / m²,368000.0,7216.0
3510194,https://adresowo.pl/o/mieszkanie-lodz-baluty-ul-lniana-2-pokojowe-o1s6r5,ponad miesiąc temu,8.0,Łódź Bałuty,ul. Lniana,Mieszkanie,2,38,True,270 000,7 105zł / m²,270000.0,7105.0
3509850,https://adresowo.pl/o/mieszkanie-lodz-polesie-al-wlokniarzy-2-pokojowe-x5s1z5,ponad miesiąc temu,14.0,Łódź Polesie,al. Włókniarzy,Mieszkanie,2,37,True,289 000,7 769zł / m²,289000.0,7769.0
3503468,https://adresowo.pl/o/mieszkanie-lodz-srodmiescie-ul-prof-bohdana-stefanowskiego-1-pokoj-y0n2e5,ponad miesiąc temu,19.0,Łódź Śródmieście,ul. prof. Bohdana Stefanowskiego,Mieszkanie,1,28,True,386 000,13 786zł / m²,386000.0,13786.0
3499234,https://adresowo.pl/o/mieszkanie-lodz-srodmiescie-ul-wolczanska-2-pokojowe-u1y5n8,ponad miesiąc temu,3.0,Łódź Śródmieście,ul. Wólczańska,Mieszkanie,2,49,True,449 000,9 163zł / m²,449000.0,9163.0
3498304,https://adresowo.pl/o/mieszkanie-lodz-polesie-ul-sw-jerzego-4-pokojowe-f3p2m0,ponad miesiąc temu,20.0,Łódź Polesie,ul. św. Jerzego,Mieszkanie,4,105,True,610 000,5 810zł / m²,610000.0,5810.0
3497212,https://adresowo.pl/o/mieszkanie-lodz-gorna-ul-pabianicka-2-pokojowe-u8v2s2,ponad miesiąc temu,13.0,Łódź Górna,ul. Pabianicka,Mieszkanie,2,50,True,450 000,8 970zł / m²,450000.0,8970.0
3497096,https://adresowo.pl/o/mieszkanie-lodz-baluty-ul-kolektywna-2-pokojowe-f2k9y7,ponad miesiąc temu,13.0,Łódź Bałuty,ul. Kolektywna,Mieszkanie,2,51,True,359 000,7 109zł / m²,359000.0,7109.0
3496660,https://adresowo.pl/o/mieszkanie-lodz-widzew-ul-juliana-tuwima-2-pokojowe-w7m0m0,ponad miesiąc temu,6.0,Łódź Widzew,ul. Juliana Tuwima,Mieszkanie,2,37,True,410 000,11 227zł / m²,410000.0,11227.0
3493684,https://adresowo.pl/o/mieszkanie-lodz-baluty-ul-krawiecka-2-pokojowe-y0v7l7,ponad miesiąc temu,17.0,Łódź Bałuty,ul. Krawiecka,Mieszkanie,2,48,True,372 138,7 800zł / m²,372138.0,7800.0
3493682,https://adresowo.pl/o/mieszkanie-lodz-srodmiescie-ul-zacisze-4-pokojowe-v8k0j3,ponad miesiąc temu,7.0,Łódź Śródmieście,ul. Zacisze,Mieszkanie,4,65,True,509 000,7 831zł / m²,509000.0,7831.0
3493562,https://adresowo.pl/o/mieszkanie-lodz-baluty-ul-lagiewnicka-2-pokojowe-l4w1v0,ponad miesiąc temu,13.0,Łódź Bałuty,ul. Łagiewnicka,Mieszkanie,2,46,True,575 000,12 441zł / m²,575000.0,12441.0
3486458,https://adresowo.pl/o/mieszkanie-lodz-srodmiescie-ul-czestochowska-2-pokojowe-g6v2f4,ponad miesiąc temu,8.0,Łódź Śródmieście,ul. Częstochowska,Mieszkanie,2,58,True,590 000,10 172zł / m²,590000.0,10172.0
3486358,https://adresowo.pl/o/mieszkanie-lodz-gorna-2-pokojowe-57-m2-w1o1r3,ponad miesiąc temu,8.0,Łódź Górna,,Mieszkanie,2,57,True,380 000,6 667zł / m²,380000.0,6667.0
3485908,https://adresowo.pl/o/mieszkanie-lodz-gorna-ul-jacka-malczewskiego-4-pokojowe-o1m6n0,ponad miesiąc temu,8.0,Łódź Górna,ul. Jacka Malczewskiego,Mieszkanie,4,64,True,499 000,7 858zł / m²,499000.0,7858.0
3484762,https://adresowo.pl/o/mieszkanie-lodz-polesie-ul-radwanska-2-pokojowe-p3q5x2,ponad miesiąc temu,3.0,Łódź Polesie,ul. Radwańska,Mieszkanie,2,43,True,349 000,8 177zł / m²,349000.0,8177.0
3483874,https://adresowo.pl/o/mieszkanie-lodz-polesie-ul-wapienna-1-pokoj-d5y1m0,ponad miesiąc temu,7.0,Łódź Polesie,ul. Wapienna,Mieszkanie,1,37,True,290 000,7 863zł / m²,290000.0,7863.0
3483238,https://adresowo.pl/o/mieszkanie-lodz-baluty-ul-emilii-plater-2-pokojowe-x1f2d3,ponad miesiąc temu,5.0,Łódź Bałuty,ul. Emilii Plater,Mieszkanie,2,45,True,340 000,7 556zł / m²,340000.0,7556.0
3481376,https://adresowo.pl/o/mieszkanie-lodz-baluty-ul-inowroclawska-2-pokojowe-b1l5x4,ponad miesiąc temu,19.0,Łódź Bałuty,ul. Inowrocławska,Mieszkanie,2,38,True,318 000,8 368zł / m²,318000.0,8368.0
3480008,https://adresowo.pl/o/mieszkanie-lodz-srodmiescie-ul-stefana-jaracza-3-pokojowe-t5v8x0,ponad miesiąc temu,16.0,Łódź Śródmieście,ul. Stefana Jaracza,Mieszkanie,3,48,True,420 000,8 750zł / m²,420000.0,8750.0
3478412,https://adresowo.pl/o/mieszkanie-lodz-baluty-ul-powstancow-wielkopolskich-3-pokojowe-d8e0w3,ponad miesiąc temu,12.0,Łódź Bałuty,ul. Powstańców Wielkopolskich,Mieszkanie,3,63,True,564 000,8 952zł / m²,564000.0,8952.0
3477480,https://adresowo.pl/o/mieszkanie-lodz-widzew-ul-golebia-2-pokojowe-p5l4g9,ponad miesiąc temu,9.0,Łódź Widzew,ul. Gołębia,Mieszkanie,2,37,True,340 000,9 189zł / m²,340000.0,9189.0
3476736,https://adresowo.pl/o/mieszkanie-lodz-dabrowa-ul-alojzego-felinskiego-2-pokojowe-c7x7y6,ponad miesiąc temu,8.0,Łódź Dąbrowa,ul. Alojzego Felińskiego,Mieszkanie,2,42,True,290 000,6 905zł / m²,290000.0,6905.0
3476724,https://adresowo.pl/o/mieszkanie-lodz-srodmiescie-ul-fabryczna-1-pokoj-o0r9h6,ponad miesiąc temu,6.0,Łódź Śródmieście,ul. Fabryczna,Mieszkanie,1,23,True,195 000,8 478zł / m²,195000.0,8478.0
3459616,https://adresowo.pl/o/mieszkanie-lodz-dabrowa-ul-wladyslawa-broniewskiego-2-pokojowe-o0h2x6,ponad miesiąc temu,7.0,Łódź Dąbrowa,ul. Władysława Broniewskiego,Mieszkanie,2,40,True,330 000,8 352zł / m²,330000.0,8352.0
3473408,https://adresowo.pl/o/mieszkanie-lodz-polesie-ul-prezydenta-gabriela-narutowicza-2-pokojowe-s2u5d7,ponad miesiąc temu,8.0,Łódź Polesie,ul. Prezydenta Gabriela Narutowicza,Mieszkanie,2,43,True,387 000,9 000zł / m²,387000.0,9000.0
3473132,https://adresowo.pl/o/mieszkanie-lodz-srodmiescie-ul-prezydenta-gabriela-narutowicza-2-pokojowe-t7o3v1,ponad miesiąc temu,8.0,Łódź Śródmieście,ul. Prezydenta Gabriela Narutowicza,Mieszkanie,2,43,True,550 000,12 791zł / m²,550000.0,12791.0
3472148,https://adresowo.pl/o/mieszkanie-lodz-olechow-ul-leszka-bialego-3-pokojowe-c7j8x1,ponad miesiąc temu,20.0,Łódź Olechów,ul. Leszka Białego,Mieszkanie,3,62,True,680 000,10 971zł / m²,680000.0,10971.0
3471314,https://adresowo.pl/o/mieszkanie-lodz-retkinia-ul-maratonska-3-pokojowe-z7a7t6,ponad miesiąc temu,20.0,Łódź Retkinia,ul. Maratońska,Mieszkanie,3,57,True,769 000,13 477zł / m²,769000.0,13477.0
3468602,https://adresowo.pl/o/mieszkanie-lodz-gorna-ul-krucza-2-pokojowe-t9c6r2,ponad miesiąc temu,5.0,Łódź Górna,ul. Krucza,Mieszkanie,2,28,True,262 000,9 527zł / m²,262000.0,9527.0
3466000,https://adresowo.pl/o/mieszkanie-lodz-widzew-ul-andrzeja-sacharowa-2-pokojowe-q8t1d2,ponad miesiąc temu,8.0,Łódź Widzew,ul. Andrzeja Sacharowa,Mieszkanie,2,46,True,369 000,8 017zł / m²,369000.0,8017.0
3463978,https://adresowo.pl/o/mieszkanie-lodz-gorna-ul-waleriana-lukasinskiego-3-pokojowe-r6l7o1,ponad miesiąc temu,20.0,Łódź Górna,ul. Waleriana Łukasińskiego,Mieszkanie,3,97,True,1 350 000,13 880zł / m²,1350000.0,13880.0
3463588,https://adresowo.pl/o/mieszkanie-lodz-srodmiescie-ul-tylna-3-pokojowe-l2h0j5,ponad miesiąc temu,8.0,Łódź Śródmieście,ul. Tylna,Mieszkanie,3,62,True,730 000,11 810zł / m²,730000.0,11810.0
3463128,https://adresowo.pl/o/mieszkanie-lodz-srodmiescie-ul-henryka-sienkiewicza-2-pokojowe-x9f3s4,ponad miesiąc temu,20.0,Łódź Śródmieście,ul. Henryka Sienkiewicza,Mieszkanie,2,46,True,299 000,6 527zł / m²,299000.0,6527.0
3462820,https://adresowo.pl/o/mieszkanie-lodz-srodmiescie-ul-czestochowska-2-pokojowe-g5h8m6,ponad miesiąc temu,8.0,Łódź Śródmieście,ul. Częstochowska,Mieszkanie,2,47,True,550 000,11 702zł / m²,550000.0,11702.0
3460298,https://adresowo.pl/o/mieszkanie-lodz-baluty-2-pokojowe-53-m2-p7n4p8,ponad miesiąc temu,3.0,Łódź Bałuty,,Mieszkanie,2,53,True,300 000,5 660zł / m²,300000.0,5660.0
3449668,https://adresowo.pl/o/mieszkanie-lodz-baluty-ul-lagiewnicka-2-pokojowe-y0u8h5,ponad miesiąc temu,18.0,Łódź Bałuty,ul. Łagiewnicka,Mieszkanie,2,53,True,430 000,8 189zł / m²,430000.0,8189.0
3457256,https://adresowo.pl/o/mieszkanie-lodz-srodmiescie-ul-plk-dr-stanislawa-wieckowskiego-1-pokoj-h8u4p4,ponad miesiąc temu,15.0,Łódź Śródmieście,ul. płk. dr. Stanisława Więckowskiego,Mieszkanie,1,43,True,257 500,5 988zł / m²,257500.0,5988.0
3452244,https://adresowo.pl/o/mieszkanie-lodz-widzew-ul-sarnia-4-pokojowe-i0b5s9,ponad miesiąc temu,8.0,Łódź Widzew,ul. Sarnia,Mieszkanie,4,121,True,1 270 000,10 496zł / m²,1270000.0,10496.0
3452092,https://adresowo.pl/o/mieszkanie-lodz-srodmiescie-ul-piotrkowska-2-pokojowe-l8s8n9,ponad miesiąc temu,8.0,Łódź Śródmieście,ul. Piotrkowska,Mieszkanie,2,47,True,380 000,8 085zł / m²,380000.0,8085.0
3451904,https://adresowo.pl/o/mieszkanie-lodz-gorna-ul-podmiejska-2-pokojowe-e4k9f6,ponad miesiąc temu,7.0,Łódź Górna,ul. Podmiejska,Mieszkanie,2,66,True,418 000,6 372zł / m²,418000.0,6372.0
3451288,https://adresowo.pl/o/mieszkanie-lodz-widzew-ul-fabryczna-2-pokojowe-l1t3j9,ponad miesiąc temu,14.0,Łódź Widzew,ul. Fabryczna,Mieszkanie,2,63,True,550 000,8 730zł / m²,550000.0,8730.0
3440946,https://adresowo.pl/o/mieszkanie-lodz-baluty-3-pokojowe-46-m2-x7w5w0,ponad miesiąc temu,11.0,Łódź Bałuty,,Mieszkanie,3,46,True,559 000,12 076zł / m²,559000.0,12076.0
3431950,https://adresowo.pl/o/mieszkanie-lodz-widzew-ul-juliana-tuwima-1-pokoj-w5y8y8,ponad miesiąc temu,3.0,Łódź Widzew,ul. Juliana Tuwima,Mieszkanie,1,27,True,337 020,12 300zł / m²,337020.0,12300.0
3431174,https://adresowo.pl/o/mieszkanie-lodz-gorna-ul-choralna-1-pokoj-r6f7c8,ponad miesiąc temu,6.0,Łódź Górna,ul. Chóralna,Mieszkanie,1,35,True,285 000,8 143zł / m²,285000.0,8143.0
3429040,https://adresowo.pl/o/mieszkanie-lodz-radiostacja-ul-stanislawa-malachowskiego-2-pokojowe-f2v0f6,ponad miesiąc temu,8.0,Łódź Radiostacja,ul. Stanisława Małachowskiego,Mieszkanie,2,75,True,900 000,12 000zł / m²,900000.0,12000.0
3428162,https://adresowo.pl/o/mieszkanie-lodz-chojny-ul-potulna-3-pokojowe-y7c7g8,ponad miesiąc temu,14.0,Łódź Chojny,ul. Potulna,Mieszkanie,3,62,True,415 000,6 694zł / m²,415000.0,6694.0
3428044,https://adresowo.pl/o/mieszkanie-lodz-chojny-ul-emilii-sczanieckiej-4-pokojowe-x4z6p8,ponad miesiąc temu,11.0,Łódź Chojny,ul. Emilii Sczanieckiej,Mieszkanie,4,96,True,730 000,7 595zł / m²,730000.0,7595.0
3427976,https://adresowo.pl/o/mieszkanie-lodz-romanow-2-pokojowe-56-m2-a6g5x6,ponad miesiąc temu,8.0,Łódź Romanów,,Mieszkanie,2,56,True,545 000,9 732zł / m²,545000.0,9732.0
3420836,https://adresowo.pl/o/mieszkanie-lodz-polesie-ul-retkinska-4-pokojowe-q4f6j2,ponad miesiąc temu,9.0,Łódź Polesie,ul. Retkińska,Mieszkanie,4,64,True,460 000,7 235zł / m²,460000.0,7235.0
3421284,https://adresowo.pl/o/mieszkanie-lodz-srodmiescie-ul-juliana-tuwima-2-pokojowe-v2i7j6,ponad miesiąc temu,3.0,Łódź Śródmieście,ul. Juliana Tuwima,Mieszkanie,2,46,True,441 275,9 500zł / m²,441275.0,9500.0
3419906,https://adresowo.pl/o/mieszkanie-lodz-andrzejow-ul-macieja-rataja-4-pokojowe-q9k2u1,ponad miesiąc temu,20.0,Łódź Andrzejów,ul. Macieja Rataja,Mieszkanie,4,82,True,999 000,12 183zł / m²,999000.0,12183.0
3417864,https://adresowo.pl/o/mieszkanie-lodz-gorna-ul-kurczaki-3-pokojowe-t0h0o8,ponad miesiąc temu,4.0,Łódź Górna,ul. Kurczaki,Mieszkanie,3,81,True,850 000,10 494zł / m²,850000.0,10494.0
3415150,https://adresowo.pl/o/mieszkanie-lodz-widzew-ul-juliana-tuwima-1-pokoj-e8m2x3,ponad miesiąc temu,8.0,Łódź Widzew,ul. Juliana Tuwima,Mieszkanie,1,37,True,350 000,9 465zł / m²,350000.0,9465.0
3412500,https://adresowo.pl/o/mieszkanie-lodz-polesie-ul-legionow-1-pokoj-g9m1a5,ponad miesiąc temu,6.0,Łódź Polesie,ul. Legionów,Mieszkanie,1,16,True,160 000,10 323zł / m²,160000.0,10323.0
3411336,https://adresowo.pl/o/mieszkanie-lodz-baluty-ul-pojezierska-3-pokojowe-j5i9k3,ponad miesiąc temu,9.0,Łódź Bałuty,ul. Pojezierska,Mieszkanie,3,58,True,390 000,6 724zł / m²,390000.0,6724.0
3410034,https://adresowo.pl/o/mieszkanie-lodz-dabrowa-ul-wincentego-kadlubka-2-pokojowe-p0c8n0,ponad miesiąc temu,5.0,Łódź Dąbrowa,ul. Wincentego Kadłubka,Mieszkanie,2,41,True,329 000,8 024zł / m²,329000.0,8024.0
3409634,https://adresowo.pl/o/mieszkanie-lodz-gorna-ul-debowa-2-pokojowe-b3z1r4,ponad miesiąc temu,19.0,Łódź Górna,ul. Dębowa,Mieszkanie,2,50,True,670 000,13 400zł / m²,670000.0,13400.0
3409532,https://adresowo.pl/o/mieszkanie-lodz-polesie-2-pokojowe-52-m2-y3x6j3,ponad miesiąc temu,14.0,Łódź Polesie,,Mieszkanie,2,53,True,440 000,8 308zł / m²,440000.0,8308.0
3409280,https://adresowo.pl/o/mieszkanie-lodz-baluty-ul-tomasza-judyma-2-pokojowe-e9z7u9,ponad miesiąc temu,7.0,Łódź Bałuty,ul. Tomasza Judyma,Mieszkanie,2,45,True,360 000,8 000zł / m²,360000.0,8000.0
3405378,https://adresowo.pl/o/mieszkanie-lodz-zubardz-ul-lutomierska-2-pokojowe-y2f5x8,ponad miesiąc temu,9.0,Łódź Żubardź,ul. Lutomierska,Mieszkanie,2,42,True,360 000,8 571zł / m²,360000.0,8571.0
3403556,https://adresowo.pl/o/mieszkanie-lodz-baluty-ul-zabia-2-pokojowe-e4p4j6,ponad miesiąc temu,8.0,Łódź Bałuty,ul. Żabia,Mieszkanie,2,40,True,389 000,9 725zł / m²,389000.0,9725.0
3402698,https://adresowo.pl/o/mieszkanie-lodz-dabrowa-ul-juliusza-kossaka-3-pokojowe-c4o7r3,ponad miesiąc temu,1.0,Łódź Dąbrowa,ul. Juliusza Kossaka,Mieszkanie,3,47,True,330 000,7 021zł / m²,330000.0,7021.0
3401744,https://adresowo.pl/o/mieszkanie-lodz-baluty-ul-lniana-1-pokoj-x3u1o5,ponad miesiąc temu,25.0,Łódź Bałuty,ul. Lniana,Mieszkanie,1,27,True,299 000,11 074zł / m²,299000.0,11074.0
3399508,https://adresowo.pl/o/mieszkanie-lodz-srodmiescie-ul-piotrkowska-2-pokojowe-k7q4s9,ponad miesiąc temu,9.0,Łódź Śródmieście,ul. Piotrkowska,Mieszkanie,2,41,True,350 000,8 503zł / m²,350000.0,8503.0
3397778,https://adresowo.pl/o/mieszkanie-lodz-teofilow-ul-rojna-3-pokojowe-c0r8r8,ponad miesiąc temu,14.0,Łódź Teofilów,ul. Rojna,Mieszkanie,3,57,True,490 000,8 596zł / m²,490000.0,8596.0
3394026,https://adresowo.pl/o/mieszkanie-lodz-polesie-ul-lipowa-4-pokojowe-s6y6o7,ponad miesiąc temu,10.0,Łódź Polesie,ul. Lipowa,Mieszkanie,4,65,True,520 000,8 000zł / m²,520000.0,8000.0
3393542,https://adresowo.pl/o/mieszkanie-lodz-gorna-ul-poli-gojawiczynskiej-2-pokojowe-l6b4b6,ponad miesiąc temu,8.0,Łódź Górna,ul. Poli Gojawiczyńskiej,Mieszkanie,2,44,True,310 000,7 045zł / m²,310000.0,7045.0
3339674,https://adresowo.pl/o/mieszkanie-lodz-baluty-al-chryzantem-2-pokojowe-s3m8t4,ponad miesiąc temu,8.0,Łódź Bałuty,al. Chryzantem,Mieszkanie,2,60,True,385 000,6 417zł / m²,385000.0,6417.0
3391646,https://adresowo.pl/o/mieszkanie-lodz-ul-piotrkowska-4-pokojowe-m8o4o3,ponad miesiąc temu,6.0,Łódź,ul. Piotrkowska,Mieszkanie,4,80,True,700 000,8 750zł / m²,700000.0,8750.0
3387162,https://adresowo.pl/o/mieszkanie-lodz-baluty-ul-marcina-kasprzaka-1-pokoj-r9p8u7,ponad miesiąc temu,8.0,Łódź Bałuty,ul. Marcina Kasprzaka,Mieszkanie,1,27,True,225 000,8 333zł / m²,225000.0,8333.0
3385598,https://adresowo.pl/o/mieszkanie-lodz-widzew-ul-mikolaja-gogola-3-pokojowe-m2h7d0,ponad miesiąc temu,16.0,Łódź Widzew,ul. Mikołaja Gogola,Mieszkanie,3,55,True,450 000,8 233zł / m²,450000.0,8233.0
3371898,https://adresowo.pl/o/mieszkanie-lodz-polesie-ul-zielona-3-pokojowe-u6s8a2,ponad miesiąc temu,8.0,Łódź Polesie,ul. Zielona,Mieszkanie,3,75,True,380 000,5 080zł / m²,380000.0,5080.0
3369804,https://adresowo.pl/o/mieszkanie-lodz-gorna-3-pokojowe-84-m2-y0z4c0,ponad miesiąc temu,9.0,Łódź Górna,,Mieszkanie,3,85,True,595 000,7 028zł / m²,595000.0,7028.0
3369510,https://adresowo.pl/o/mieszkanie-lodz-srodmiescie-ul-pomorska-2-pokojowe-a5h0y1,ponad miesiąc temu,1.0,Łódź Śródmieście,ul. Pomorska,Mieszkanie,2,62,True,299 000,4 852zł / m²,299000.0,4852.0
